query_planning_time,plan_total_cost,plan_startup_cost,plan_rows,plan_width,max_depth,num_operators,has_sort,has_hash,is_parallel_aware,max_workers_planned,max_workers_launched,node_type_Seq Scan_count,node_type_Hash Join_count,node_type_Merge Join_count,node_type_Nested Loop_count,node_type_Aggregate_count,node_type_Sort_count,node_type_Limit_count,node_type_Materialize_count,node_type_Gather_count,node_type_Gather Merge_count,node_type_OTHER_count,total_estimated_rows,total_estimated_bytes,query_length_chars,has_group_by,has_order_by,has_limit,num_aggregate_functions,num_joins,num_tables_referenced,num_where_conditions
0.07417939817425151,12.222530567884741,12.222525993777303,2.1972245773362196,34,5,7,1,1,1,2,2,2,1,0.0,0,0,0.6931471805599453,1,0.0,0.0,1,1,14.038165990167732,16.52310832339957,321,0,1,1,0.0,1,2,1.0986122886681098
0.0760346862759976,13.777609273182422,13.777604360456607,3.713572066704308,82,8,12,1,1,1,2,2,3,2,0.0,0,2,0.6931471805599453,1,0.0,0.0,1,2,15.648156499633838,17.990116450114172,493,1,1,1,0.6931471805599453,2,3,1.0986122886681098
0.05638033343610764,13.64882740540638,13.648825337989436,2.772588722239781,10,5,7,1,1,1,2,2,2,1,0.0,0,0,0.6931471805599453,1,0.0,0.0,1,1,16.52927221759084,18.763258936937227,193,0,1,1,0.0,1,2,0.0
0.09075436326846414,7.7053030145851205,7.703111514560282,3.58351893845611,147,5,12,1,0,0,0,0,4,0,0.6931471805599453,2,0,1.0986122886681098,1,1.0986122886681098,0.0,0,0,17.915099776235994,22.900480286606403,469,0,1,1,0.0,3,4,0.0
0.08617769624105233,12.840032402259716,12.788867175994039,2.8903717578961645,42,6,9,1,0,1,2,2,2,0,0.0,1,1,0.6931471805599453,1,0.6931471805599453,0.0,1,1,17.228657623575803,20.068407167867058,343,1,1,1,0.6931471805599453,1,2,0.6931471805599453
0.0657877405380031,12.208194393031148,12.208189852664558,2.3978952727983707,133,6,10,1,1,1,2,2,3,1,0.6931471805599453,0,0,1.0986122886681098,1,0.0,0.6931471805599453,0,1,14.038962861609576,16.344442386595585,427,0,1,1,0.0,2,3,0.6931471805599453
0.11422114409002286,10.306679078012948,10.303916332943226,4.343805421853684,122,7,12,1,1,1,2,2,3,1,0.0,1,1,0.6931471805599453,1,0.6931471805599453,0.0,1,2,13.495204737787159,17.89025483341797,451,1,1,1,0.6931471805599453,2,3,0.0
0.08617769624105233,10.315491237483874,10.315045726824412,4.584967478670572,243,8,13,1,1,1,2,2,4,2,0.0,1,0,0.6931471805599453,1,0.6931471805599453,0.0,1,2,17.915393720450243,23.407277452672485,487,0,1,1,0.0,3,4,0.0
0.061095099359810875,11.114805564653647,10.329143774561276,3.8066624897703196,20,7,12,1,0,1,2,2,3,0,0.0,2,1,0.6931471805599453,1,1.0986122886681098,0.0,1,1,16.04287467503024,18.6211990723527,404,1,1,1,0.6931471805599453,2,3,0.0
0.10074990310014305,10.314428308550992,10.312802573543342,3.970291913552122,122,6,10,1,1,1,2,2,3,1,0.0,1,0,0.6931471805599453,1,0.6931471805599453,0.0,1,1,16.032692652561387,20.828391291679583,366,0,1,1,0.0,2,3,0.0
0.0246926125903715,7.441789487885009,7.4416839599815745,4.330733340286331,38,4,6,1,1,0,0,0,2,1,0.0,0,0,0.6931471805599453,1,0.0,0.0,0,1,9.734832186505988,13.30233383920585,303,0,1,1,0.0,1,2,0.0
0.03825871211709034,7.708482510208707,7.703111514560282,4.465908118654584,55,4,9,1,0,0,0,0,3,0,0.6931471805599453,1,0,1.0986122886681098,1,0.6931471805599453,0.0,0,0,17.914929175367934,21.919769680196232,297,0,1,1,0.0,2,3,0.0
0.045928931888399804,7.574799728201422,7.574763801932388,3.4011973816621555,141,6,9,1,1,0,0,0,3,2,0.0,0,0,0.6931471805599453,1,0.0,0.0,0,2,10.337864004138712,14.970266857250424,371,0,1,1,0.0,2,3,0.0
0.1466943791508035,10.861138629993597,10.189496976891698,3.4339872044851463,45,7,12,1,1,1,2,2,4,1,0.0,2,0,0.6931471805599453,1,0.6931471805599453,0.0,1,1,14.938174278100309,17.033251018550303,533,0,1,1,0.0,3,4,0.6931471805599453
0.036331929247390274,4.952794294406406,4.951026822490944,4.605170185988092,208,4,6,1,1,0,0,0,2,1,0.0,0,0,0.6931471805599453,1,0.0,0.0,0,1,6.856461984594587,11.894050065158563,172,0,1,1,0.0,1,2,0.0
0.06765864847381481,13.744304009530051,13.744303869935653,0.6931471805599453,48,6,8,1,1,1,2,2,2,1,0.0,0,1,0.6931471805599453,1,0.0,0.0,1,1,14.038560504897731,16.811151877382063,389,1,1,1,1.0986122886681098,1,2,0.6931471805599453
0.07788653865707122,12.215483177252656,12.215478570795765,2.1972245773362196,224,6,11,1,1,1,2,2,4,1,0.0,2,0,0.6931471805599453,1,0.0,0.0,1,1,14.038758903787347,15.834370406593722,537,0,1,1,0.0,3,4,1.0986122886681098
0.1231021971339834,10.160458066077629,10.160457292686312,0.6931471805599453,190,6,10,1,0,0,0,0,4,0,0.0,3,1,0.6931471805599453,1,0.0,0.0,0,0,5.4638318050256105,9.897519780756337,704,1,1,1,0.6931471805599453,3,4,1.0986122886681098
0.08434114843375087,13.578012687083923,13.560180677105034,0.6931471805599453,61,6,8,1,0,1,2,2,2,0,0.0,1,1,0.6931471805599453,1,0.0,0.0,1,1,12.206117644517704,15.425001269004504,373,1,1,1,0.6931471805599453,1,2,0.6931471805599453
0.1239859797809912,13.797809239970501,13.797805199062445,3.5553480614894135,42,7,13,1,1,1,2,2,4,3,0.0,0,0,0.6931471805599453,1,0.0,0.0,1,3,15.67456209758118,18.187265569676207,470,0,1,1,0.0,3,4,0.0
0.10165365372649983,10.315981897570575,10.315045726824412,3.4339872044851463,157,8,13,1,1,1,2,2,4,2,0.0,1,0,0.6931471805599453,1,0.6931471805599453,0.0,1,2,16.032745801957162,21.077101049461792,409,0,1,1,0.0,3,4,0.0
0.08157998699242287,14.018922523618787,14.018920573515429,3.091042453358316,30,9,12,1,1,1,2,2,3,2,0.0,0,2,0.6931471805599453,1,0.0,0.0,1,2,16.95116197892737,20.20212992940197,462,1,1,1,0.6931471805599453,2,3,0.0
0.126632650933366,13.799397832399737,13.799393797905953,3.5553480614894135,20,7,13,1,1,1,2,2,4,3,0.0,0,0,0.6931471805599453,1,0.0,0.0,1,3,15.674506000681875,17.834981508851918,480,0,1,1,0.0,3,4,0.6931471805599453
0.11955923505763925,10.165199296466083,10.165185056306562,2.833213344056216,300,6,10,1,0,0,0,0,4,0,0.0,3,1,0.6931471805599453,1,0.0,0.0,0,0,11.938232415291932,15.588261674376643,638,1,1,1,0.6931471805599453,3,4,0.0
0.07510747248680541,10.218287343411113,10.218015040585328,4.174387269895637,246,7,10,1,1,1,2,2,3,2,0.0,0,0,0.6931471805599453,1,0.0,0.0,1,2,12.65528346991569,17.9668752142754,395,0,1,1,0.0,2,3,0.0
0.31626952930369345,12.646508937497941,12.375122859677536,4.499809670330265,89,8,15,1,1,1,2,2,4,2,0.0,1,1,0.6931471805599453,1,0.6931471805599453,0.0,1,3,17.637220859378147,21.655381710515684,621,1,1,1,0.6931471805599453,3,4,0.0
0.04401688541677432,12.317830812504342,12.317789586245821,4.382026634673881,32,5,7,1,1,1,2,2,2,1,0.0,0,0,0.6931471805599453,1,0.0,0.0,1,1,14.994190169387583,18.31534832789974,242,0,1,1,0.0,1,2,0.0
0.07788653865707122,13.803402854655742,13.803390009992574,3.9512437185814275,40,7,9,1,1,1,2,2,2,1,0.0,0,2,0.6931471805599453,1,0.0,0.0,1,1,15.916052046821534,18.696781012998088,288,1,1,1,0.6931471805599453,1,2,0.0
0.128393214768399,7.7069277541853864,7.703111514560282,4.127134385045092,242,5,12,1,0,0,0,0,4,0,0.6931471805599453,2,0,1.0986122886681098,1,1.0986122886681098,0.0,0,0,17.9151002073025,23.398767277352267,416,0,1,1,0.0,3,4,0.0
0.04305948946044697,7.551743727459841,7.55169120672727,3.713572066704308,112,4,6,1,1,0,0,0,2,1,0.0,0,0,0.6931471805599453,1,0.0,0.0,0,1,10.321572692000395,14.657595282110147,234,0,1,1,0.0,1,2,0.0
0.08709470685093376,10.30445690318765,10.301636294525034,3.6635616461296463,138,6,13,1,0,1,2,2,4,0,0.0,3,0,0.6931471805599453,1,1.3862943611198906,0.0,1,0,20.220231910579393,25.141937781905774,379,0,1,1,0.0,3,4,0.0
0.10705907229340778,10.158102251151199,10.158088297181468,3.044522437723423,71,5,8,1,0,0,0,0,3,0,0.0,2,1,0.6931471805599453,1,0.0,0.0,0,0,9.224243277145174,12.722020130144166,511,1,1,1,1.0986122886681098,2,3,0.6931471805599453
0.08065790301745447,11.403886637053269,10.306811369716346,4.290459441148391,33,4,7,1,0,1,2,2,2,0,0.0,1,0,0.6931471805599453,1,0.6931471805599453,0.0,1,0,15.378612342616979,18.21542972480474,346,0,1,1,0.0,1,2,1.0986122886681098
0.12486898204586927,14.041289034811218,14.003517654734372,3.2188758248682006,49,9,15,1,1,1,2,2,4,1,0.0,2,1,0.6931471805599453,1,1.0986122886681098,0.0,1,2,17.490707811202235,20.68987783648418,523,1,1,1,0.6931471805599453,3,4,0.0
0.1097508639591192,10.318259880455448,10.315077200635306,4.605170185988092,39,10,15,1,1,1,2,2,4,2,0.0,1,1,0.6931471805599453,1,0.6931471805599453,0.0,1,3,17.104995329100177,20.6958931016085,522,1,1,1,0.6931471805599453,3,4,0.0
0.12221763272424921,12.922539447779219,12.524227786620598,2.70805020110221,62,8,15,1,0,1,2,2,4,0,0.0,3,1,0.6931471805599453,1,1.3862943611198906,0.0,1,1,17.528013052880553,20.813632261049268,566,1,1,1,1.0986122886681098,3,4,0.0
0.10255658832509207,10.137515651652276,10.137508133898011,4.356708826689592,131,5,7,1,1,0,0,0,2,1,0.0,0,1,0.6931471805599453,1,0.0,0.0,0,1,12.208125536905994,16.123365441190654,388,1,1,1,0.6931471805599453,1,2,0.6931471805599453
0.07788653865707122,13.809597117991517,12.630042054813664,4.430816798843313,44,7,12,1,1,1,2,2,3,1,0.0,1,1,0.6931471805599453,1,0.6931471805599453,0.0,1,2,17.48307035467351,20.43107735787963,408,1,1,1,0.6931471805599453,2,3,0.0
0.0246926125903715,4.958148305082534,4.951026822490944,4.574710978503383,112,5,7,1,1,0,0,0,2,1,0.0,0,1,0.6931471805599453,1,0.0,0.0,0,1,7.018401799069201,11.380456365055815,274,1,1,1,0.6931471805599453,1,2,0.0
0.1595645696713384,12.981020203541323,12.980919874999245,3.713572066704308,173,10,15,1,1,1,2,2,4,2,0.0,1,1,0.6931471805599453,1,0.6931471805599453,0.0,1,3,17.57065228888247,22.43940789166766,555,1,1,1,0.6931471805599453,3,4,0.0
0.07138999608667294,13.598359180165255,12.634916918668132,4.110873864173311,41,7,12,1,1,1,2,2,3,1,0.0,1,1,0.6931471805599453,1,0.6931471805599453,0.0,1,2,17.48260490546787,20.89426764225029,507,1,1,1,0.6931471805599453,2,3,0.6931471805599453
0.08250122151174369,12.63590813545616,12.415361542831286,4.02535169073515,58,7,12,1,1,1,2,2,3,1,0.0,1,1,0.6931471805599453,1,0.6931471805599453,0.0,1,2,17.48858776159435,20.781387820126504,508,1,1,1,0.6931471805599453,2,3,0.0
0.027615167032973367,10.197862428131428,10.197767063948206,3.1354942159291497,130,5,7,1,1,1,2,2,2,1,0.0,0,0,0.6931471805599453,1,0.0,0.0,1,1,12.653520674023314,17.35399089881676,184,0,1,1,0.0,1,2,0.0
0.16805358499624973,12.585736341556947,12.267686707101378,4.574710978503383,51,7,12,1,1,1,2,2,3,1,0.0,1,1,0.6931471805599453,1,0.6931471805599453,0.0,1,2,17.486082268386564,20.903356314232393,585,1,1,1,0.6931471805599453,2,3,0.6931471805599453
0.16889853646181394,14.048590982615357,14.048583148815885,4.430816798843313,54,11,15,1,1,1,2,2,4,3,0.0,0,2,0.6931471805599453,1,0.0,0.0,1,3,17.150848261700993,20.795368451499698,550,1,1,1,0.6931471805599453,3,4,0.0
0.07417939817425151,13.90499308082303,12.602395254734393,4.574710978503383,61,7,12,1,1,1,2,2,3,1,0.0,1,1,0.6931471805599453,1,0.6931471805599453,0.0,1,2,17.483070686676733,21.23133678066279,420,1,1,1,1.0986122886681098,2,3,0.0
0.06297479916138844,12.20860588417003,12.208601196050195,2.1972245773362196,53,5,7,1,1,1,2,2,2,1,0.0,0,0,0.6931471805599453,1,0.0,0.0,1,1,14.038674909062166,16.11822784222067,349,0,1,1,0.0,1,2,1.0986122886681098
0.11422114409002286,10.307689863651685,10.292328576423607,4.143134726391533,154,7,15,1,1,1,2,2,4,1,0.0,2,1,0.6931471805599453,1,1.0986122886681098,0.0,1,2,18.180132073521033,22.46444120077926,672,1,1,1,0.6931471805599453,3,4,0.0
0.0657877405380031,13.246447550244083,10.463656330401575,2.833213344056216,36,5,8,1,0,1,2,2,2,0,0.0,1,1,0.6931471805599453,1,0.6931471805599453,0.0,1,0,16.73704506302528,18.466453570056128,208,1,1,1,0.6931471805599453,1,2,0.0
0.07510747248680541,12.602953009946447,12.27077932440344,4.343805421853684,64,5,10,1,1,1,2,2,3,1,0.0,1,0,0.6931471805599453,1,0.6931471805599453,0.0,1,1,17.124989026829596,20.218034345139298,338,0,1,1,0.0,2,3,0.0
0.1501426584297195,13.789544273097626,12.365250524930694,4.477336814478207,48,6,11,1,0,1,2,2,3,0,0.0,2,1,0.6931471805599453,1,1.0986122886681098,0.0,1,0,17.160854368226836,20.086477698480603,504,1,1,1,0.6931471805599453,2,3,1.0986122886681098
0.09621885774054292,10.17508597371968,10.175072254740767,3.044522437723423,54,6,10,1,0,0,0,0,4,0,0.0,3,1,0.6931471805599453,1,0.0,0.0,0,0,9.240966565517944,10.697090741295439,602,1,1,1,1.0986122886681098,3,4,1.0986122886681098
0.10705907229340778,10.182254250882195,10.182251224011912,3.5553480614894135,16,4,7,1,0,0,0,0,3,0,0.0,2,0,0.6931471805599453,1,0.0,0.0,0,0,11.995370132561574,14.146396506004047,426,0,1,1,0.0,2,3,1.0986122886681098
0.05921185963184608,13.745980206346466,13.745980066985858,0.6931471805599453,20,5,7,1,1,1,2,2,2,1,0.0,0,0,0.6931471805599453,1,0.0,0.0,1,1,14.038458890224485,16.523367207003158,338,0,1,1,0.0,1,2,1.0986122886681098
0.0639133257436528,13.569523225479625,13.569523059224771,0.6931471805599453,48,6,8,1,1,1,2,2,2,1,0.0,0,1,0.6931471805599453,1,0.0,0.0,1,1,12.023789088014237,15.78498208767382,352,1,1,1,0.6931471805599453,1,2,0.0
0.04783732941416013,10.223134389802192,10.222714802593554,4.605170185988092,8,5,7,1,1,1,2,2,2,1,0.0,0,0,0.6931471805599453,1,0.0,0.0,1,1,12.653766757856049,14.733205503468833,199,0,1,1,0.0,1,2,0.0
0.05638033343610764,11.187844975308218,10.306805356836758,3.9512437185814275,53,4,7,1,0,1,2,2,2,0,0.0,1,0,0.6931471805599453,1,0.6931471805599453,0.0,1,0,15.378692153325293,18.674810350342714,289,0,1,1,0.0,1,2,0.6931471805599453
0.06203539091945264,7.6200480082643125,7.619974427815095,4.110873864173311,142,5,7,1,1,0,0,0,2,1,0.0,0,1,0.6931471805599453,1,0.0,0.0,0,1,10.606609816118151,15.342705560721257,323,1,1,1,0.6931471805599453,1,2,0.0
0.06203539091945264,13.604622870786995,12.477565921177286,4.204692619390966,21,5,10,1,1,1,2,2,3,1,0.0,1,0,0.6931471805599453,1,0.6931471805599453,0.0,1,1,17.11704122053728,19.765274982923266,357,0,1,1,0.0,2,3,0.0
0.07510747248680541,13.767191982079606,13.76716873527478,4.499809670330265,16,7,9,1,1,1,2,2,2,1,0.0,0,2,0.6931471805599453,1,0.0,0.0,1,1,15.656214306469545,17.837470521146127,270,1,1,1,1.0986122886681098,1,2,0.0
0.1239859797809912,13.341544866104236,13.248502620288349,3.9318256327243257,56,9,15,1,1,1,2,2,4,2,0.0,1,1,0.6931471805599453,1,0.6931471805599453,0.0,1,3,17.533202735100982,20.72119962079125,533,1,1,1,1.0986122886681098,3,4,0.0
0.0925791812930932,10.154065709836065,10.151199220886582,4.330733340286331,183,10,15,1,1,1,2,2,4,2,0.0,1,1,0.6931471805599453,1,0.6931471805599453,0.0,1,3,14.930308154998356,20.085750598316306,762,1,1,1,1.0986122886681098,3,4,1.0986122886681098
0.06015392281974709,12.287528477350225,12.287518798682456,2.9444389791664403,44,5,7,1,1,1,2,2,2,1,0.0,0,0,0.6931471805599453,1,0.0,0.0,1,1,14.994171400442678,18.639822643326664,277,0,1,1,0.0,1,2,0.0
0.07232066157962612,7.510386767789306,7.510299184859163,4.143134726391533,138,7,10,1,1,0,0,0,3,2,0.0,0,1,0.6931471805599453,1,0.0,0.0,0,2,9.9259826303635,14.347403303334081,440,1,1,1,0.6931471805599453,2,3,0.6931471805599453
0.07881118042428978,13.38361023318782,12.497606091910919,3.8501476017100584,13,6,9,1,0,1,2,2,2,0,0.0,1,1,0.6931471805599453,1,0.6931471805599453,0.0,1,1,17.304571583888666,19.809639774186014,286,1,1,1,0.6931471805599453,1,2,0.0
0.06015392281974709,10.22471960236859,10.224322083663473,4.553876891600541,134,7,10,1,1,1,2,2,3,2,0.0,0,0,0.6931471805599453,1,0.0,0.0,1,2,12.65537918506747,17.383503957659933,280,0,1,1,0.0,2,3,0.0
0.08984070399978947,13.816164054388965,12.477565921177286,4.499809670330265,45,5,10,1,1,1,2,2,3,1,0.0,1,0,0.6931471805599453,1,0.6931471805599453,0.0,1,1,17.117042067552283,20.516283865883715,409,0,1,1,0.0,2,3,0.0
0.16296882827813966,13.89636568322956,13.896361597311257,3.6635616461296463,22,9,13,1,1,1,2,2,4,3,0.0,0,0,0.6931471805599453,1,0.0,0.0,1,3,16.79001510925645,19.75241950303573,504,0,1,1,0.0,3,4,1.0986122886681098
0.02176149178151269,13.653852340300714,13.653849742534227,2.995732273553991,37,5,7,1,1,1,2,2,2,1,0.0,0,0,0.6931471805599453,1,0.0,0.0,1,1,16.529272482738758,19.839331488006007,179,0,1,1,0.0,1,2,0.0
0.06765864847381481,13.768499293114813,13.74262483701867,0.6931471805599453,169,7,11,1,1,1,2,2,4,1,0.0,2,0,0.6931471805599453,1,0.0,0.0,1,1,14.152109929360662,17.311073066948694,530,0,1,1,0.0,3,4,0.0
0.1310282624064041,12.806628409597176,12.540574907310216,4.356708826689592,107,9,15,1,1,1,2,2,4,2,0.0,1,1,0.6931471805599453,1,0.6931471805599453,0.0,1,3,17.533290830905848,21.438027294929864,598,1,1,1,1.0986122886681098,3,4,0.0
0.08250122151174369,10.157689751634805,10.124988154948618,3.4339872044851463,74,6,9,1,0,1,2,2,3,0,0.0,2,1,0.6931471805599453,1,0.0,0.0,1,0,9.23824732522919,11.434260973786547,496,1,1,1,1.3862943611198906,2,3,0.6931471805599453
0.07138999608667294,13.689952278287368,13.689944863330545,4.04305126783455,62,5,7,1,1,1,2,2,2,1,0.0,0,0,0.6931471805599453,1,0.0,0.0,1,1,16.521455878692592,20.337054127394754,314,0,1,1,0.0,1,2,0.6931471805599453
0.11422114409002286,13.785138408545572,13.755982620194995,0.6931471805599453,16,7,10,1,1,1,2,2,3,1,0.0,1,1,0.6931471805599453,1,0.0,0.0,1,1,14.187079631622916,16.19506678463611,478,1,1,1,0.6931471805599453,2,3,1.0986122886681098
0.07232066157962612,11.321559127189037,10.463656330401575,3.784189633918261,13,4,7,1,0,1,2,2,2,0,0.0,1,0,0.6931471805599453,1,0.6931471805599453,0.0,1,0,16.726217916569464,19.049284230028025,222,0,1,1,0.0,1,2,0.0
0.06015392281974709,7.596216497551368,7.596151190116595,3.970291913552122,116,6,9,1,1,0,0,0,3,2,0.0,0,0,0.6931471805599453,1,0.0,0.0,0,2,10.338608545551804,14.708406964108832,332,0,1,1,0.0,2,3,0.0
0.04879016416943201,12.313249859990972,12.313216799558925,4.1588830833596715,12,5,7,1,1,1,2,2,2,1,0.0,0,0,0.6931471805599453,1,0.0,0.0,1,1,14.994185246419722,17.466188461402375,202,0,1,1,0.0,1,2,0.0
0.1301506844650451,10.31682360334486,10.315045726824412,4.060443010546419,246,8,13,1,1,1,2,2,4,2,0.0,1,0,0.6931471805599453,1,0.6931471805599453,0.0,1,2,16.032748742517494,21.530530247633727,448,0,1,1,0.0,3,4,0.0
0.06672363204290818,13.577485829128674,13.577485664192388,0.6931471805599453,65,6,8,1,1,1,2,2,2,1,0.0,0,1,0.6931471805599453,1,0.0,0.0,1,1,12.023789088014237,15.634705541253394,257,1,1,1,0.6931471805599453,1,2,0.6931471805599453
0.05921185963184608,12.282290632892433,12.282283080958234,2.70805020110221,16,5,7,1,1,1,2,2,2,1,0.0,0,0,0.6931471805599453,1,0.0,0.0,1,1,14.994170169679885,17.737488349681207,235,0,1,1,0.0,1,2,0.0
0.20863886511132804,13.453845929083634,12.479468833935915,3.9512437185814275,51,5,13,1,1,1,2,2,4,1,0.0,2,0,0.6931471805599453,1,1.0986122886681098,0.0,1,1,17.180982795181233,20.70054207280132,483,0,1,1,0.0,3,4,0.0
0.05638033343610764,7.61634264402996,7.616229399601588,4.5217885770490405,146,6,9,1,1,0,0,0,3,2,0.0,0,0,0.6931471805599453,1,0.0,0.0,0,2,10.339869763279014,15.02471177031297,400,0,1,1,0.0,2,3,0.0
0.16466662155523387,14.028917712019892,13.996220349896133,3.6109179126442243,84,9,14,1,1,1,2,2,4,2,0.0,1,1,0.6931471805599453,1,0.6931471805599453,0.0,1,2,17.05571748846908,20.64700266971963,668,1,1,1,1.0986122886681098,3,4,0.6931471805599453
0.06297479916138844,7.411580456703383,7.411550245496836,2.9444389791664403,55,4,6,1,1,0,0,0,2,1,0.0,0,0,0.6931471805599453,1,0.0,0.0,0,1,8.752423403865594,12.708470858211781,289,0,1,1,0.0,1,2,0.6931471805599453
0.04879016416943201,12.31977755469896,12.319732258217527,4.477336814478207,34,5,7,1,1,1,2,2,2,1,0.0,0,0,0.6931471805599453,1,0.0,0.0,1,1,14.994192630862424,18.38249027351676,233,0,1,1,0.0,1,2,0.0
0.04879016416943201,7.358932803977823,7.358932803977823,0.6931471805599453,12,3,5,1,0,0,0,0,2,0,0.0,1,0,0.6931471805599453,1,0.0,0.0,0,0,4.127134385045092,6.2166061010848646,300,0,1,1,0.0,1,2,0.6931471805599453
0.03149866705937099,4.908824027949571,4.90845490166728,2.995732273553991,12,4,6,1,1,0,0,0,2,1,0.0,0,0,0.6931471805599453,1,0.0,0.0,0,1,5.43372200355424,7.509335266016592,296,0,1,1,0.0,1,2,0.6931471805599453
0.09075436326846414,10.317975829141982,10.315045726824412,4.553876891600541,289,8,13,1,1,1,2,2,4,2,0.0,1,0,0.6931471805599453,1,0.6931471805599453,0.0,1,2,16.032752772160197,21.686833423943824,440,0,1,1,0.0,3,4,0.0
0.020782539182528505,10.20469634994254,10.204553904569636,3.5263605246161616,138,5,7,1,1,1,2,2,2,1,0.0,0,0,0.6931471805599453,1,0.0,0.0,1,1,12.653555832564365,17.417367953213347,269,0,1,1,0.0,1,2,0.0
0.019802627296179712,7.554486724184098,7.554429109485001,3.784189633918261,29,4,6,1,1,0,0,0,2,1,0.0,0,0,0.6931471805599453,1,0.0,0.0,0,1,10.321671433052067,13.68079904069508,199,0,1,1,0.0,1,2,0.0
0.11778303565638346,13.806303896420525,13.577485664192388,0.6931471805599453,70,7,11,1,1,1,2,2,4,1,0.0,2,0,0.6931471805599453,1,0.0,0.0,1,1,14.412517914660418,17.043028967869603,513,0,1,1,0.0,3,4,0.6931471805599453
0.04688358589885042,7.534559644978993,7.534543615955774,2.3978952727983707,141,6,9,1,1,0,0,0,3,2,0.0,0,0,0.6931471805599453,1,0.0,0.0,0,2,10.33724852979914,14.987661680667252,360,0,1,1,0.0,2,3,0.0
0.07788653865707122,10.31820968190697,10.317953365828206,4.04305126783455,200,6,10,1,1,1,2,2,3,1,0.0,1,0,0.6931471805599453,1,0.6931471805599453,0.0,1,1,17.915257948588202,23.211568225847405,378,0,1,1,0.0,2,3,0.0
0.09349034308733889,13.899803754880722,13.899796033892457,4.290459441148391,26,9,13,1,1,1,2,2,4,3,0.0,0,0,0.6931471805599453,1,0.0,0.0,1,3,16.790192469124303,19.917691871125317,456,0,1,1,0.0,3,4,0.0
0.02273948696948943,7.598248942076519,7.59818376724501,4.02535169073515,33,6,9,1,1,0,0,0,3,2,0.0,0,0,0.6931471805599453,1,0.0,0.0,0,2,10.33870561879364,13.771826137274976,295,0,1,1,0.0,2,3,0.0
0.12133228516752496,13.817610631265866,12.477565921177286,4.477336814478207,37,5,13,1,1,1,2,2,4,1,0.0,2,0,0.6931471805599453,1,1.0986122886681098,0.0,1,1,17.181225552882264,20.338057514753494,406,0,1,1,0.0,3,4,0.0
